STATE,TIME_START,TIME_END,IS_CLOSED,COMPONENT_NAME
HV trip,04-NOV-17 08.11.19.581000000 PM,04-NOV-17 08.21.23.180000000 PM,1,ME+4/2/03/6/HVSegment5
HV trip,04-NOV-17 08.15.40.191000000 PM,04-NOV-17 08.25.43.468000000 PM,1,ME+4/2/06/5/HVSegment5
HV trip,04-NOV-17 08.16.22.329000000 PM,04-NOV-17 08.26.27.979000000 PM,1,ME-1/3/11/5/HVSegment1
HV trip,04-NOV-17 08.17.03.669000000 PM,04-NOV-17 08.27.06.935000000 PM,1,ME-3/2/32/2/HVSegment1
HV trip,04-NOV-17 08.17.33.515000000 PM,04-NOV-17 08.27.36.802000000 PM,1,ME-3/2/30/2/HVSegment5
HV trip,04-NOV-17 08.20.31.139000000 PM,04-NOV-17 08.30.34.519000000 PM,1,ME+3/2/03/4/HVSegment5
HV trip,04-NOV-17 08.23.51.368000000 PM,04-NOV-17 08.33.56.763000000 PM,1,ME+4/2/12/5/HVSegment4
HV trip,04-NOV-17 08.25.12.365000000 PM,04-NOV-17 08.35.15.693000000 PM,1,ME+4/2/06/4/HVSegment5
HV trip,04-NOV-17 08.26.15.414000000 PM,04-NOV-17 08.36.18.748000000 PM,1,ME-2/2/06/2/HVSegment1
HV trip,04-NOV-17 08.26.35.669000000 PM,04-NOV-17 08.36.38.971000000 PM,1,ME-1/2/19/5/HVSegment3
HV trip,04-NOV-17 08.27.28.366000000 PM,04-NOV-17 08.37.31.775000000 PM,1,ME-3/2/21/3/HVSegment5
HV trip,04-NOV-17 08.28.33.135000000 PM,04-NOV-17 08.38.36.544000000 PM,1,ME+1/3/11/4/HVSegment3
HV trip,04-NOV-17 08.30.53.241000000 PM,04-NOV-17 08.40.58.232000000 PM,1,ME+3/2/21/3/HVSegment5
HV trip,04-NOV-17 08.33.28.151000000 PM,04-NOV-17 08.43.31.409000000 PM,1,ME-3/2/10/4/HVSegment1
HV trip,04-NOV-17 08.33.47.704000000 PM,04-NOV-17 08.43.51.049000000 PM,1,ME-3/2/29/3/HVSegment1
HV trip,04-NOV-17 08.39.35.398000000 PM,04-NOV-17 08.49.38.845000000 PM,1,ME+4/2/03/6/HVSegment5
HV trip,04-NOV-17 08.39.58.128000000 PM,04-NOV-17 08.50.02.122000000 PM,1,ME+4/2/12/5/HVSegment4
HV trip,04-NOV-17 08.40.45.665000000 PM,04-NOV-17 08.50.49.116000000 PM,1,ME+3/2/06/6/HVSegment1
HV trip,04-NOV-17 08.47.50.638000000 PM,04-NOV-17 08.57.53.907000000 PM,1,ME-3/2/15/3/HVSegment1
HV trip,04-NOV-17 08.47.58.143000000 PM,04-NOV-17 08.58.01.531000000 PM,1,ME+4/2/03/6/HVSegment1
HV trip,04-NOV-17 08.50.37.528000000 PM,04-NOV-17 09.00.40.932000000 PM,1,ME+3/2/18/6/HVSegment1
HV trip,04-NOV-17 08.52.21.631000000 PM,04-NOV-17 09.02.28.395000000 PM,1,ME-3/2/36/2/HVSegment1
HV trip,04-NOV-17 08.55.29.624000000 PM,04-NOV-17 09.05.34.695000000 PM,1,ME+1/2/11/1/HVSegment1
HV trip,04-NOV-17 08.57.49.521000000 PM,04-NOV-17 09.07.52.894000000 PM,1,ME+2/2/07/1/HVSegment1
HV trip,04-NOV-17 08.59.12.877000000 PM,04-NOV-17 09.09.16.218000000 PM,1,ME-2/2/36/6/HVSegment1
HV trip,04-NOV-17 09.01.00.381000000 PM,04-NOV-17 09.11.03.664000000 PM,1,ME+4/2/24/2/HVSegment1
HV trip,04-NOV-17 09.01.53.834000000 PM,04-NOV-17 09.11.57.175000000 PM,1,ME-2/2/26/4/HVSegment2
HV trip,04-NOV-17 09.05.44.920000000 PM,04-NOV-17 09.15.48.244000000 PM,1,ME-3/2/12/2/HVSegment5
HV trip,04-NOV-17 09.06.04.754000000 PM,04-NOV-17 09.16.08.348000000 PM,1,ME-4/2/15/1/HVSegment5
HV trip,04-NOV-17 09.06.32.133000000 PM,04-NOV-17 09.07.04.414000000 PM,1,ME+4/2/03/6/HVSegment5
HV trip,04-NOV-17 09.07.41.699000000 PM,04-NOV-17 09.17.45.054000000 PM,1,ME+3/2/05/2/HVSegment1
HV trip,04-NOV-17 09.08.35.642000000 PM,04-NOV-17 09.18.39.156000000 PM,1,ME-4/2/24/1/HVSegment1
HV trip,04-NOV-17 09.09.35.821000000 PM,04-NOV-17 09.19.39.140000000 PM,1,ME-4/2/24/1/HVSegment5
HV trip,04-NOV-17 09.11.22.546000000 PM,04-NOV-17 09.21.28.265000000 PM,1,ME+3/2/30/6/HVSegment2
HV trip,04-NOV-17 09.12.32.690000000 PM,04-NOV-17 09.22.35.992000000 PM,1,ME+4/2/12/5/HVSegment4
HV trip,04-NOV-17 09.14.23.445000000 PM,04-NOV-17 09.24.28.265000000 PM,1,ME+3/2/06/6/HVSegment1
HV trip,04-NOV-17 09.22.28.084000000 PM,04-NOV-17 09.32.31.784000000 PM,1,ME+2/1/11/5/HVSegment2
HV trip,04-NOV-17 09.22.29.327000000 PM,04-NOV-17 09.32.32.937000000 PM,1,ME-3/2/30/2/HVSegment5
HV trip,04-NOV-17 09.26.20.065000000 PM,04-NOV-17 09.36.23.419000000 PM,1,ME-3/2/10/4/HVSegment5
HV trip,04-NOV-17 09.26.36.291000000 PM,04-NOV-17 09.36.39.875000000 PM,1,ME+4/2/09/6/HVSegment1
HV trip,04-NOV-17 09.28.46.872000000 PM,04-NOV-17 09.38.50.137000000 PM,1,ME+4/2/12/5/HVSegment4
HV trip,04-NOV-17 09.29.30.870000000 PM,04-NOV-17 09.39.34.452000000 PM,1,ME-2/2/06/2/HVSegment5
HV trip,04-NOV-17 09.29.30.917000000 PM,04-NOV-17 09.39.34.414000000 PM,1,ME-4/2/15/1/HVSegment5
HV trip,04-NOV-17 09.29.50.922000000 PM,04-NOV-17 09.39.54.228000000 PM,1,ME-3/2/24/5/HVSegment1
HV trip,04-NOV-17 09.36.52.111000000 PM,04-NOV-17 09.46.58.331000000 PM,1,ME-3/2/29/3/HVSegment1
HV trip,04-NOV-17 09.40.38.962000000 PM,04-NOV-17 09.50.42.315000000 PM,1,ME+1/3/27/4/HVSegment1
HV trip,04-NOV-17 09.44.24.270000000 PM,04-NOV-17 09.54.28.297000000 PM,1,ME-3/2/15/3/HVSegment1
HV trip,04-NOV-17 09.46.28.216000000 PM,04-NOV-17 09.56.31.637000000 PM,1,ME-3/2/24/5/HVSegment1
HV trip,04-NOV-17 09.46.41.440000000 PM,04-NOV-17 09.56.44.819000000 PM,1,ME+1/3/08/4/HVSegment3
HV trip,04-NOV-17 09.49.45.351000000 PM,04-NOV-17 09.59.48.643000000 PM,1,ME-1/3/32/5/HVSegment3
HV trip,04-NOV-17 09.53.51.895000000 PM,04-NOV-17 10.03.56.708000000 PM,1,ME+4/2/03/4/HVSegment5
HV trip,04-NOV-17 09.56.02.844000000 PM,04-NOV-17 10.06.06.139000000 PM,1,ME+4/2/09/6/HVSegment1
HV trip,04-NOV-17 09.59.43.805000000 PM,04-NOV-17 10.09.47.148000000 PM,1,ME+4/2/03/4/HVSegment1
HV trip,04-NOV-17 10.03.29.118000000 PM,04-NOV-17 10.13.32.601000000 PM,1,ME-1/3/03/5/HVSegment3
HV trip,04-NOV-17 10.03.29.183000000 PM,04-NOV-17 10.13.32.562000000 PM,1,ME-2/2/21/4/HVSegment1
HV trip,04-NOV-17 10.05.59.588000000 PM,04-NOV-17 10.16.02.901000000 PM,1,ME-4/2/12/1/HVSegment5
HV trip,04-NOV-17 10.11.58.342000000 PM,04-NOV-17 10.22.01.703000000 PM,1,ME+4/2/36/6/HVSegment1
HV trip,04-NOV-17 10.12.31.198000000 PM,04-NOV-17 10.22.34.623000000 PM,1,ME-3/2/15/3/HVSegment1
HV trip,04-NOV-17 10.17.52.391000000 PM,04-NOV-17 10.27.58.245000000 PM,1,ME-2/2/26/6/HVSegment1
HV trip,04-NOV-17 10.21.03.291000000 PM,04-NOV-17 10.31.28.203000000 PM,1,ME-1/2/19/5/HVSegment3
HV trip,04-NOV-17 10.21.31.794000000 PM,04-NOV-17 10.31.35.127000000 PM,1,ME+4/2/18/6/HVSegment5
HV trip,04-NOV-17 10.22.49.095000000 PM,04-NOV-17 10.32.52.469000000 PM,1,ME+3/2/15/1/HVSegment1
HV trip,04-NOV-17 10.24.04.347000000 PM,04-NOV-17 10.34.07.671000000 PM,1,ME-4/2/15/1/HVSegment5
HV trip,04-NOV-17 10.26.20.181000000 PM,04-NOV-17 10.36.23.475000000 PM,1,ME-3/2/15/4/HVSegment1
HV trip,04-NOV-17 10.26.54.588000000 PM,04-NOV-17 10.36.58.342000000 PM,1,ME-3/2/30/2/HVSegment5
HV trip,04-NOV-17 10.27.44.577000000 PM,04-NOV-17 10.37.47.913000000 PM,1,ME-4/2/10/5/HVSegment4
HV trip,04-NOV-17 10.30.05.472000000 PM,04-NOV-17 10.40.08.835000000 PM,1,ME-4/2/24/1/HVSegment5
HV trip,04-NOV-17 10.31.51.737000000 PM,04-NOV-17 10.41.58.368000000 PM,1,ME+3/2/06/6/HVSegment1
HV trip,04-NOV-17 10.35.36.687000000 PM,04-NOV-17 10.45.40.192000000 PM,1,ME-1/3/35/2/HVSegment3
HV trip,04-NOV-17 10.39.37.977000000 PM,04-NOV-17 10.49.41.369000000 PM,1,ME-1/3/15/5/HVSegment1
HV trip,04-NOV-17 10.39.38.043000000 PM,04-NOV-17 10.49.41.406000000 PM,1,ME-4/2/18/1/HVSegment5
HV trip,04-NOV-17 10.40.33.397000000 PM,04-NOV-17 10.50.36.588000000 PM,1,ME+4/2/09/6/HVSegment1
HV trip,04-NOV-17 10.40.53.405000000 PM,04-NOV-17 10.50.58.796000000 PM,1,ME+1/3/27/4/HVSegment1
HV trip,04-NOV-17 10.40.58.239000000 PM,04-NOV-17 10.51.01.660000000 PM,1,ME-1/3/11/5/HVSegment3
HV trip,04-NOV-17 10.41.58.695000000 PM,04-NOV-17 10.52.01.079000000 PM,1,ME-3/2/15/6/HVSegment5
HV trip,04-NOV-17 10.43.38.521000000 PM,04-NOV-17 10.53.41.903000000 PM,1,ME-1/2/19/5/HVSegment3
HV trip,04-NOV-17 10.44.18.499000000 PM,04-NOV-17 10.54.21.827000000 PM,1,ME-4/2/15/1/HVSegment5
HV trip,04-NOV-17 10.45.08.904000000 PM,04-NOV-17 10.55.20.157000000 PM,1,ME-2/2/36/6/HVSegment1
HV trip,04-NOV-17 10.45.08.971000000 PM,04-NOV-17 10.55.19.972000000 PM,1,ME-4/2/10/5/HVSegment4
HV trip,04-NOV-17 10.45.59.712000000 PM,04-NOV-17 10.56.05.334000000 PM,1,ME-1/3/20/1/HVSegment3
HV trip,04-NOV-17 10.47.49.700000000 PM,04-NOV-17 10.57.53.051000000 PM,1,ME-3/2/24/5/HVSegment5
HV trip,04-NOV-17 10.51.45.484000000 PM,04-NOV-17 11.01.48.802000000 PM,1,ME+4/2/33/2/HVSegment1
HV trip,04-NOV-17 10.54.28.293000000 PM,04-NOV-17 11.04.31.605000000 PM,1,ME+4/2/06/5/HVSegment5
HV trip,04-NOV-17 10.56.46.810000000 PM,04-NOV-17 11.06.50.155000000 PM,1,ME+4/2/33/6/HVSegment5
HV trip,04-NOV-17 11.00.28.286000000 PM,04-NOV-17 11.10.31.617000000 PM,1,ME+3/2/18/6/HVSegment1
HV trip,04-NOV-17 11.01.02.571000000 PM,04-NOV-17 11.11.05.976000000 PM,1,ME-3/2/09/2/HVSegment5
HV trip,04-NOV-17 11.02.35.839000000 PM,04-NOV-17 11.12.39.195000000 PM,1,ME-1/3/15/3/HVSegment1
HV trip,04-NOV-17 11.05.08.597000000 PM,04-NOV-17 11.15.11.966000000 PM,1,ME+3/2/06/5/HVSegment5
HV trip,04-NOV-17 11.11.20.523000000 PM,04-NOV-17 11.21.23.751000000 PM,1,ME+3/2/03/4/HVSegment1
HV trip,04-NOV-17 11.14.40.719000000 PM,04-NOV-17 11.24.43.994000000 PM,1,ME+3/2/09/5/HVSegment1
HV trip,04-NOV-17 11.21.07.023000000 PM,04-NOV-17 11.31.10.398000000 PM,1,ME-1/3/20/1/HVSegment1
HV trip,04-NOV-17 11.21.37.809000000 PM,04-NOV-17 11.31.41.143000000 PM,1,ME-3/2/15/3/HVSegment5
HV trip,04-NOV-17 11.22.17.806000000 PM,04-NOV-17 11.32.21.234000000 PM,1,ME-1/3/15/5/HVSegment2
HV trip,04-NOV-17 11.40.31.960000000 PM,04-NOV-17 11.50.35.427000000 PM,1,ME-4/2/24/1/HVSegment5
HV trip,04-NOV-17 11.46.28.238000000 PM,04-NOV-17 11.56.31.554000000 PM,1,ME+1/3/11/2/HVSegment3
HV trip,04-NOV-17 11.47.03.369000000 PM,04-NOV-17 11.57.06.647000000 PM,1,ME-2/2/26/4/HVSegment2
HV trip,04-NOV-17 11.47.13.193000000 PM,04-NOV-17 11.57.16.595000000 PM,1,ME-1/3/15/4/HVSegment1
HV trip,04-NOV-17 11.59.28.257000000 PM,05-NOV-17 12.09.31.636000000 AM,1,ME-3/2/32/2/HVSegment1
HV trip,05-NOV-17 12.02.12.630000000 AM,05-NOV-17 12.12.28.378000000 AM,1,ME+1/3/15/4/HVSegment1
HV trip,05-NOV-17 12.03.01.904000000 AM,05-NOV-17 12.13.05.263000000 AM,1,ME+3/2/30/2/HVSegment5
HV trip,05-NOV-17 12.08.13.165000000 AM,05-NOV-17 12.18.16.532000000 AM,1,ME+3/2/06/6/HVSegment1
HV trip,05-NOV-17 12.15.00.274000000 AM,05-NOV-17 12.25.03.508000000 AM,1,ME-4/2/36/1/HVSegment5
HV trip,05-NOV-17 12.17.26.768000000 AM,05-NOV-17 12.27.30.163000000 AM,1,ME+3/2/21/5/HVSegment5
HV trip,05-NOV-17 12.19.41.346000000 AM,05-NOV-17 12.29.44.588000000 AM,1,ME+4/2/09/4/HVSegment5
HV trip,05-NOV-17 12.25.22.355000000 AM,05-NOV-17 12.35.28.401000000 AM,1,ME-1/2/19/5/HVSegment3
HV trip,05-NOV-17 12.28.13.223000000 AM,05-NOV-17 12.38.16.564000000 AM,1,ME-4/2/30/4/HVSegment5
HV trip,05-NOV-17 12.28.43.752000000 AM,05-NOV-17 12.38.47.079000000 AM,1,ME-3/2/04/1/HVSegment1
HV trip,05-NOV-17 12.35.19.323000000 AM,05-NOV-17 12.45.22.702000000 AM,1,ME+4/2/09/2/HVSegment5
HV trip,05-NOV-17 12.43.06.612000000 AM,05-NOV-17 12.53.09.971000000 AM,1,ME-4/2/36/1/HVSegment5
HV trip,05-NOV-17 12.43.21.354000000 AM,05-NOV-17 12.53.35.593000000 AM,1,ME+3/2/16/6/HVSegment3
HV trip,05-NOV-17 12.43.51.650000000 AM,05-NOV-17 12.53.58.341000000 AM,1,ME+4/2/18/6/HVSegment5
HV trip,05-NOV-17 12.44.36.576000000 AM,05-NOV-17 12.54.39.931000000 AM,1,ME-2/2/26/6/HVSegment1
HV trip,05-NOV-17 12.52.58.653000000 AM,05-NOV-17 01.03.14.338000000 AM,1,ME-1/3/04/2/HVSegment3
HV trip,05-NOV-17 12.59.50.498000000 AM,05-NOV-17 01.09.54.120000000 AM,1,ME-4/2/15/1/HVSegment5
HV trip,05-NOV-17 01.00.50.514000000 AM,05-NOV-17 01.10.53.946000000 AM,1,ME-1/3/01/6/HVSegment3
HV trip,05-NOV-17 01.04.01.909000000 AM,05-NOV-17 01.14.05.270000000 AM,1,ME-1/3/15/5/HVSegment3
HV trip,05-NOV-17 01.08.16.438000000 AM,05-NOV-17 01.18.19.669000000 AM,1,ME+3/2/15/1/HVSegment1
HV trip,05-NOV-17 01.14.53.897000000 AM,05-NOV-17 01.25.00.652000000 AM,1,ME-3/2/09/2/HVSegment5
HV trip,05-NOV-17 01.17.04.591000000 AM,05-NOV-17 01.27.08.036000000 AM,1,ME-1/3/15/5/HVSegment2
HV trip,05-NOV-17 01.21.09.597000000 AM,05-NOV-17 01.31.12.951000000 AM,1,ME+1/3/11/2/HVSegment3
HV trip,05-NOV-17 01.25.10.776000000 AM,05-NOV-17 01.35.14.108000000 AM,1,ME+1/3/08/4/HVSegment3
HV trip,05-NOV-17 01.29.01.788000000 AM,05-NOV-17 01.39.05.141000000 AM,1,ME+4/2/33/6/HVSegment5
HV trip,05-NOV-17 01.31.47.919000000 AM,05-NOV-17 01.41.55.933000000 AM,1,ME-4/2/12/1/HVSegment5
HV trip,05-NOV-17 01.37.09.133000000 AM,05-NOV-17 01.47.12.471000000 AM,1,ME-3/2/15/3/HVSegment1
HV trip,05-NOV-17 01.40.13.880000000 AM,05-NOV-17 01.50.17.224000000 AM,1,ME+4/2/09/6/HVSegment1
HV trip,05-NOV-17 01.43.14.898000000 AM,05-NOV-17 01.53.18.172000000 AM,1,ME+3/2/18/6/HVSegment1
HV trip,05-NOV-17 01.55.23.024000000 AM,05-NOV-17 02.05.28.649000000 AM,1,ME-1/3/02/4/HVSegment3
HV trip,05-NOV-17 01.55.33.105000000 AM,05-NOV-17 02.05.45.695000000 AM,1,ME-1/3/32/3/HVSegment1
HV trip,05-NOV-17 02.03.35.349000000 AM,05-NOV-17 02.13.51.185000000 AM,1,ME-4/2/15/1/HVSegment5
HV trip,05-NOV-17 02.06.58.391000000 AM,05-NOV-17 02.17.01.671000000 AM,1,ME-3/2/36/2/HVSegment1
HV trip,05-NOV-17 02.32.46.775000000 AM,05-NOV-17 02.42.50.191000000 AM,1,ME+3/2/05/2/HVSegment1
HV trip,05-NOV-17 02.45.29.281000000 AM,05-NOV-17 02.55.32.563000000 AM,1,ME+3/2/15/1/HVSegment1
HV trip,05-NOV-17 02.56.51.399000000 AM,05-NOV-17 03.06.58.388000000 AM,1,ME+3/2/07/2/HVSegment5
HV trip,05-NOV-17 02.59.48.779000000 AM,05-NOV-17 03.09.52.463000000 AM,1,ME-1/2/03/6/HVSegment3
HV trip,05-NOV-17 03.02.19.762000000 AM,05-NOV-17 03.12.23.081000000 AM,1,ME-3/2/32/2/HVSegment1
HV trip,05-NOV-17 03.06.43.640000000 AM,05-NOV-17 03.16.47.021000000 AM,1,ME+2/1/07/2/HVSegment1
HV trip,05-NOV-17 03.07.13.783000000 AM,05-NOV-17 03.17.17.126000000 AM,1,ME+3/2/06/6/HVSegment1
HV trip,05-NOV-17 03.16.05.587000000 AM,05-NOV-17 03.26.08.947000000 AM,1,ME+4/2/03/4/HVSegment1
HV trip,05-NOV-17 03.18.52.756000000 AM,05-NOV-17 03.28.56.084000000 AM,1,ME-2/2/21/4/HVSegment2
HV trip,05-NOV-17 03.23.28.949000000 AM,05-NOV-17 03.33.32.302000000 AM,1,ME+3/2/15/3/HVSegment5
HV trip,05-NOV-17 03.45.18.903000000 AM,05-NOV-17 03.55.22.372000000 AM,1,ME-1/3/15/5/HVSegment1
HV trip,05-NOV-17 03.58.15.069000000 AM,05-NOV-17 04.08.18.431000000 AM,1,ME+1/3/29/5/HVSegment1
HV trip,05-NOV-17 03.59.05.798000000 AM,05-NOV-17 04.09.09.071000000 AM,1,ME+3/2/15/1/HVSegment1
HV trip,05-NOV-17 04.01.16.109000000 AM,05-NOV-17 04.11.19.443000000 AM,1,ME+3/2/21/5/HVSegment5
HV trip,05-NOV-17 04.06.04.074000000 AM,05-NOV-17 04.16.07.421000000 AM,1,ME-3/2/09/2/HVSegment5
HV trip,05-NOV-17 04.10.48.091000000 AM,05-NOV-17 04.20.51.452000000 AM,1,ME+3/2/18/6/HVSegment1
HV trip,05-NOV-17 04.19.20.207000000 AM,05-NOV-17 04.29.23.525000000 AM,1,ME+4/2/09/6/HVSegment1
HV trip,05-NOV-17 04.41.52.508000000 AM,05-NOV-17 04.51.58.243000000 AM,1,ME-2/2/21/4/HVSegment2
HV trip,05-NOV-17 05.05.20.534000000 AM,05-NOV-17 05.15.23.797000000 AM,1,ME+4/2/24/6/HVSegment5
HV trip,05-NOV-17 05.05.30.354000000 AM,05-NOV-17 05.15.33.564000000 AM,1,ME+4/2/33/6/HVSegment5
HV trip,05-NOV-17 05.11.39.741000000 AM,05-NOV-17 05.21.43.081000000 AM,1,ME-1/3/15/6/HVSegment3
HV trip,05-NOV-17 05.18.23.371000000 AM,05-NOV-17 05.28.28.311000000 AM,1,ME+1/3/15/4/HVSegment1
HV trip,05-NOV-17 05.30.15.522000000 AM,05-NOV-17 05.40.19.005000000 AM,1,ME+1/3/27/4/HVSegment1
HV trip,05-NOV-17 06.44.10.509000000 AM,05-NOV-17 06.54.13.860000000 AM,1,ME-1/2/19/5/HVSegment3
HV trip,05-NOV-17 06.47.11.686000000 AM,05-NOV-17 06.57.13.707000000 AM,1,ME-4/2/24/1/HVSegment5
HV trip,05-NOV-17 06.57.13.644000000 AM,05-NOV-17 07.07.17.039000000 AM,1,ME-3/2/15/3/HVSegment1
HV trip,05-NOV-17 07.00.14.698000000 AM,05-NOV-17 07.10.18.048000000 AM,1,ME-1/3/15/2/HVSegment3
HV trip,05-NOV-17 07.13.18.726000000 AM,05-NOV-17 07.23.22.025000000 AM,1,ME+4/2/03/4/HVSegment5
HV trip,05-NOV-17 07.22.09.685000000 AM,05-NOV-17 07.32.13.114000000 AM,1,ME-2/2/36/6/HVSegment1
HV trip,05-NOV-17 07.24.31.796000000 AM,05-NOV-17 07.34.35.137000000 AM,1,ME-3/2/09/2/HVSegment5
HV trip,05-NOV-17 08.11.51.288000000 AM,05-NOV-17 08.21.54.609000000 AM,1,ME-2/2/26/4/HVSegment5
HV trip,05-NOV-17 08.14.42.830000000 AM,05-NOV-17 08.24.46.239000000 AM,1,ME+3/2/18/6/HVSegment1
HV trip,05-NOV-17 08.23.04.367000000 AM,05-NOV-17 08.33.07.584000000 AM,1,ME+4/2/18/6/HVSegment5
HV trip,05-NOV-17 08.30.58.248000000 AM,05-NOV-17 08.41.01.598000000 AM,1,ME-2/2/06/2/HVSegment5
HV trip,05-NOV-17 09.00.22.631000000 AM,05-NOV-17 09.10.28.300000000 AM,1,ME-4/2/24/1/HVSegment5
HV trip,05-NOV-17 09.02.13.438000000 AM,05-NOV-17 09.12.16.797000000 AM,1,ME+1/3/15/4/HVSegment1
HV trip,05-NOV-17 09.15.16.376000000 AM,05-NOV-17 09.25.19.711000000 AM,1,ME+3/2/15/1/HVSegment1
HV trip,05-NOV-17 09.37.30.790000000 AM,05-NOV-17 09.47.34.493000000 AM,1,ME-1/3/11/5/HVSegment3
HV trip,05-NOV-17 10.19.00.116000000 AM,05-NOV-17 10.29.03.357000000 AM,1,ME+4/2/12/6/HVSegment5
HV trip,05-NOV-17 12.01.43.924000000 PM,05-NOV-17 12.11.47.283000000 PM,1,ME-1/3/20/1/HVSegment3
HV trip,05-NOV-17 12.27.50.285000000 PM,05-NOV-17 12.37.53.642000000 PM,1,ME-2/2/21/4/HVSegment2
HV trip,05-NOV-17 12.36.10.286000000 PM,05-NOV-17 12.46.13.574000000 PM,1,ME+3/2/21/5/HVSegment5
HV trip,05-NOV-17 03.02.28.175000000 PM,05-NOV-17 03.12.31.633000000 PM,1,ME-3/2/15/3/HVSegment1
HV trip,06-NOV-17 03.44.08.876000000 AM,06-NOV-17 03.54.12.193000000 AM,1,ME-4/2/36/1/HVSegment5
HV trip,06-NOV-17 03.45.10.766000000 AM,06-NOV-17 03.55.14.117000000 AM,1,ME+2/1/17/3/HVSegment2
HV trip,06-NOV-17 03.48.22.358000000 AM,06-NOV-17 03.58.28.278000000 AM,1,ME+4/2/18/6/HVSegment5
HV trip,06-NOV-17 03.49.40.172000000 AM,06-NOV-17 03.59.43.542000000 AM,1,ME-4/2/12/1/HVSegment5
HV trip,06-NOV-17 03.52.02.017000000 AM,06-NOV-17 04.02.06.630000000 AM,1,ME+4/2/07/4/HVSegment5
HV trip,06-NOV-17 03.56.02.870000000 AM,06-NOV-17 04.06.06.144000000 AM,1,ME+4/2/06/5/HVSegment1
HV trip,06-NOV-17 04.07.05.848000000 AM,06-NOV-17 04.17.09.113000000 AM,1,ME+4/2/09/6/HVSegment1
HV trip,06-NOV-17 04.07.24.247000000 AM,06-NOV-17 04.17.28.175000000 AM,1,ME-4/2/06/2/HVSegment1
HV trip,06-NOV-17 04.14.28.146000000 AM,06-NOV-17 04.24.31.419000000 AM,1,ME-2/2/36/6/HVSegment1
HV trip,06-NOV-17 04.15.58.216000000 AM,06-NOV-17 04.26.01.575000000 AM,1,ME+2/1/17/3/HVSegment2
HV trip,06-NOV-17 04.28.00.397000000 AM,06-NOV-17 04.38.03.691000000 AM,1,ME+4/2/06/5/HVSegment5
HV trip,06-NOV-17 04.32.30.457000000 AM,06-NOV-17 04.42.34.099000000 AM,1,ME-4/2/01/2/HVSegment1
HV trip,06-NOV-17 04.36.32.275000000 AM,06-NOV-17 04.46.35.610000000 AM,1,ME+3/2/30/6/HVSegment2
HV trip,06-NOV-17 04.38.52.508000000 AM,06-NOV-17 04.48.58.102000000 AM,1,ME-3/2/09/1/HVSegment1
HV trip,06-NOV-17 04.39.02.309000000 AM,06-NOV-17 04.49.05.562000000 AM,1,ME-3/2/30/2/HVSegment5
HV trip,06-NOV-17 04.40.03.132000000 AM,06-NOV-17 04.50.06.502000000 AM,1,ME+3/2/18/6/HVSegment1
HV trip,06-NOV-17 04.41.04.122000000 AM,06-NOV-17 04.51.07.502000000 AM,1,ME+3/2/06/6/HVSegment1
HV trip,06-NOV-17 04.43.43.183000000 AM,06-NOV-17 04.53.46.735000000 AM,1,ME-1/2/19/5/HVSegment3
HV trip,06-NOV-17 04.45.03.538000000 AM,06-NOV-17 04.55.07.059000000 AM,1,ME-4/2/09/1/HVSegment1
HV trip,06-NOV-17 04.48.26.717000000 AM,06-NOV-17 04.58.30.024000000 AM,1,ME-2/2/36/6/HVSegment1
HV trip,06-NOV-17 04.49.44.753000000 AM,06-NOV-17 04.59.48.076000000 AM,1,ME-1/3/20/1/HVSegment2
HV trip,06-NOV-17 04.52.05.371000000 AM,06-NOV-17 05.02.08.835000000 AM,1,ME-4/2/36/1/HVSegment5
HV trip,06-NOV-17 04.55.37.325000000 AM,06-NOV-17 05.05.40.607000000 AM,1,ME+4/2/03/4/HVSegment1
HV trip,06-NOV-17 04.56.58.153000000 AM,06-NOV-17 05.07.01.537000000 AM,1,ME-4/2/12/1/HVSegment5
HV trip,06-NOV-17 05.07.59.591000000 AM,06-NOV-17 05.18.02.873000000 AM,1,ME+4/2/06/2/HVSegment5
HV trip,06-NOV-17 05.09.29.947000000 AM,06-NOV-17 05.19.33.278000000 AM,1,ME-4/2/06/1/HVSegment5
HV trip,06-NOV-17 05.11.49.711000000 AM,06-NOV-17 05.21.53.270000000 AM,1,ME-2/2/24/5/HVSegment1
HV trip,06-NOV-17 05.12.20.719000000 AM,06-NOV-17 05.22.24.059000000 AM,1,ME+3/2/30/2/HVSegment2
HV trip,06-NOV-17 05.14.50.605000000 AM,06-NOV-17 05.24.54.137000000 AM,1,ME-4/2/15/1/HVSegment5
HV trip,06-NOV-17 05.20.52.720000000 AM,06-NOV-17 05.30.56.099000000 AM,1,ME+4/2/09/6/HVSegment1
HV trip,06-NOV-17 05.22.52.828000000 AM,06-NOV-17 05.32.58.182000000 AM,1,ME-4/2/24/1/HVSegment5
HV trip,06-NOV-17 05.27.26.620000000 AM,06-NOV-17 05.37.30.964000000 AM,1,ME+3/2/06/6/HVSegment1
HV trip,06-NOV-17 05.28.54.051000000 AM,06-NOV-17 05.38.58.226000000 AM,1,ME-2/2/36/6/HVSegment1
HV trip,06-NOV-17 05.29.04.692000000 AM,06-NOV-17 05.39.08.026000000 AM,1,ME+3/2/15/1/HVSegment1
HV trip,06-NOV-17 05.31.05.513000000 AM,06-NOV-17 05.41.08.774000000 AM,1,ME+4/2/03/6/HVSegment1
